Species,Name,current,RCP2.6,RCP2.6_CSH,Type_1,RCP6.0,RCP6.0_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp8128,Tetrastigma ceratopetalum,293,36,-0.88,CE,18,-0.94,CE,676,1.31,LR
sp8129,Tetrastigma cruciatum,196,396,1.02,LR,384,0.96,LR,249,0.27,LR
sp8130,Tetrastigma delavayi,797,1012,0.27,LR,857,0.08,LR,1032,0.29,LR
sp8131,Tetrastigma erubescens,915,1256,0.37,LR,1467,0.6,LR,1101,0.2,LR
sp8132,Tetrastigma erubescens var. monophyllum,42,0,-1,EX,0,-1,EX,14,-0.67,EN
sp8133,Tetrastigma funingense,155,125,-0.19,LR,3,-0.98,CE,301,0.94,LR
sp8134,Tetrastigma hemsleyanum,78,86,0.1,LR,83,0.06,LR,82,0.05,LR
sp8135,Tetrastigma henryi,656,940,0.43,LR,711,0.08,LR,666,0.02,LR
sp8136,Tetrastigma hypoglaucum,1427,2158,0.51,LR,2101,0.47,LR,1799,0.26,LR
sp8137,Tetrastigma lenticellatum,101,223,1.21,LR,249,1.47,LR,103,0.02,LR
sp8138,Tetrastigma obtectum var. glabrum,54,73,0.35,LR,68,0.26,LR,61,0.13,LR
sp8139,Tetrastigma papillatum,253,151,-0.4,VU,109,-0.57,EN,877,2.47,LR
sp8140,Tetrastigma pseudocruciatum,572,839,0.47,LR,1026,0.79,LR,1626,1.84,LR
sp8141,Tetrastigma pubinerve,239,126,-0.47,VU,103,-0.57,EN,552,1.31,LR
sp8142,Tetrastigma retinervium var. pubescens,271,418,0.54,LR,411,0.52,LR,598,1.21,LR
sp8143,Tetrastigma rumicispermum,852,1709,1.01,LR,1593,0.87,LR,938,0.1,LR
sp8144,Tetrastigma rumicispermum var. lasiogynum,541,747,0.38,LR,627,0.16,LR,452,-0.16,LR
sp8145,Tetrastigma serrulatum var. puberulum,177,18,-0.9,CE,19,-0.89,CE,10,-0.94,CE
sp8146,Tetrastigma sichouense,592,889,0.5,LR,826,0.4,LR,799,0.35,LR
sp8147,Tetrastigma sichouense var. megalocarpum,1734,1257,-0.28,LR,1303,-0.25,LR,1348,-0.22,LR
sp8148,Tetrastigma xishuangbannaense,50,152,2.04,LR,164,2.28,LR,73,0.46,LR
sp8149,Thespesia lampas,518,1178,1.27,LR,1337,1.58,LR,1717,2.31,LR
sp8150,Thespesia populnea,234,537,1.29,LR,642,1.74,LR,656,1.8,LR
sp8151,Thevetia peruviana,1222,1398,0.14,LR,1807,0.48,LR,2664,1.18,LR
sp8152,Thuja koraiensis,370,757,1.05,LR,782,1.11,LR,843,1.28,LR
sp8153,Thunbergia coccinea,611,1309,1.14,LR,1246,1.04,LR,782,0.28,LR
sp8154,Thunbergia grandiflora,1204,1294,0.07,LR,1030,-0.14,LR,1271,0.06,LR
sp8155,Thyrsostachys siamensis,50,152,2.04,LR,164,2.28,LR,73,0.46,LR
sp8156,Tilia amurensis,746,1512,1.03,LR,1346,0.8,LR,244,-0.67,EN
sp8157,Tilia callidonta,118,30,-0.75,EN,35,-0.7,EN,60,-0.49,VU
sp8158,Tilia chinensis,1975,2140,0.08,LR,2200,0.11,LR,1954,-0.01,LR
sp8159,Tilia chinensis var. intonsa,1008,1591,0.58,LR,1933,0.92,LR,1458,0.45,LR
sp8160,Tilia chinensis var. investita,243,21,-0.91,CE,16,-0.93,CE,15,-0.94,CE
sp8161,Tilia chingiana,967,883,-0.09,LR,375,-0.61,EN,220,-0.77,EN
sp8162,Tilia endochrysea,1294,1344,0.04,LR,688,-0.47,VU,299,-0.77,EN
sp8163,Tilia henryana,1617,2047,0.27,LR,1869,0.16,LR,1969,0.22,LR
sp8164,Tilia henryana var. subglabra,1491,2255,0.51,LR,1919,0.29,LR,2111,0.42,LR
sp8165,Tilia japonica,1289,1025,-0.2,LR,360,-0.72,EN,265,-0.79,EN
sp8166,Tilia kueichouensis,72,0,-1,EX,0,-1,EX,0,-1,EX
sp8167,Tilia likiangensis,27,1,-0.96,CE,1,-0.96,CE,1,-0.96,CE
sp8168,Tilia mandshurica,2491,3127,0.26,LR,3215,0.29,LR,3125,0.25,LR
sp8169,Tilia mandshurica var. megaphylla,307,709,1.31,LR,757,1.47,LR,781,1.54,LR
sp8170,Tilia mandshurica var. ovalis,53,275,4.19,LR,230,3.34,LR,253,3.77,LR
sp8171,Tilia mandshurica var. tuberculata,532,1346,1.53,LR,1289,1.42,LR,1350,1.54,LR
sp8172,Tilia membranacea,250,184,-0.26,LR,13,-0.95,CE,2,-0.99,CE
sp8173,Tilia miqueliana,2392,3352,0.4,LR,3087,0.29,LR,3009,0.26,LR
sp8174,Tilia mongolica,3176,1868,-0.41,VU,1952,-0.39,VU,2215,-0.3,VU
sp8175,Tilia nobilis,837,1563,0.87,LR,1709,1.04,LR,1440,0.72,LR
sp8176,Tilia oliveri,1869,2872,0.54,LR,2345,0.25,LR,1373,-0.27,LR
sp8177,Tilia oliveri var. cinerascens,115,80,-0.3,VU,46,-0.6,EN,11,-0.9,CE
sp8178,Tilia paucicostata,2030,1633,-0.2,LR,1746,-0.14,LR,1596,-0.21,LR
sp8179,Tilia paucicostata var. dictyoneura,956,1402,0.47,LR,1804,0.89,LR,1363,0.43,LR
sp8180,Tilia paucicostata var. yunnanensis,323,684,1.12,LR,631,0.95,LR,600,0.86,LR
sp8181,Tilia taishanensis,51,6,-0.88,CE,18,-0.65,EN,27,-0.47,VU
sp8182,Tilia tuan,2678,2372,-0.11,LR,2186,-0.18,LR,1870,-0.3,VU
sp8183,Tilia tuan var. chinensis,1536,1114,-0.27,LR,1004,-0.35,VU,759,-0.51,EN
sp8184,Tinomiscium petiolare,848,1270,0.5,LR,1409,0.66,LR,1650,0.95,LR
sp8185,Tinospora crispa,709,962,0.36,LR,1105,0.56,LR,1490,1.1,LR
sp8186,Tinospora sinensis,1566,1889,0.21,LR,1914,0.22,LR,2047,0.31,LR
sp8187,Tirpitzia ovoidea,596,832,0.4,LR,959,0.61,LR,1146,0.92,LR
sp8188,Tirpitzia sinensis,1057,133,-0.87,CE,129,-0.88,CE,859,-0.19,LR
sp8189,Toddalia asiatica,4497,5107,0.14,LR,5653,0.26,LR,5153,0.15,LR
sp8190,Toona ciliata,3236,1745,-0.46,VU,1312,-0.59,EN,2047,-0.37,VU
sp8191,Toona sinensis,5127,5653,0.1,LR,5733,0.12,LR,4780,-0.07,LR
sp8192,Toricellia angulata,2334,2053,-0.12,LR,1982,-0.15,LR,1603,-0.31,VU
sp8193,Toricellia tiliifolia,483,974,1.02,LR,916,0.9,LR,743,0.54,LR
sp8194,Torreya fargesii,837,758,-0.09,LR,645,-0.23,LR,479,-0.43,VU
sp8195,Torreya fargesii var. yunnanensis,188,9,-0.95,CE,0,-1,EX,0,-1,EX
sp8196,Torreya grandis,1371,1484,0.08,LR,919,-0.33,VU,352,-0.74,EN
sp8197,Torreya jackii,322,697,1.16,LR,496,0.54,LR,345,0.07,LR
sp8198,Tournefortia argentea,34,65,0.91,LR,55,0.62,LR,52,0.53,LR
sp8199,Tournefortia montana,481,766,0.59,LR,958,0.99,LR,1200,1.49,LR
sp8200,Tournefortia sarmentosa,38,43,0.13,LR,29,-0.24,LR,74,0.95,LR
sp8201,Toxicodendron acuminatum,507,981,0.93,LR,971,0.92,LR,868,0.71,LR
sp8202,Toxicodendron calcicola,181,21,-0.88,CE,12,-0.93,CE,405,1.24,LR
sp8203,Toxicodendron delavayi,1394,1967,0.41,LR,1897,0.36,LR,1771,0.27,LR
sp8204,Toxicodendron delavayi var. quinquejugum,484,1059,1.19,LR,1012,1.09,LR,898,0.86,LR
sp8205,Toxicodendron fulvum,191,313,0.64,LR,322,0.69,LR,291,0.52,LR
sp8206,Toxicodendron grandiflorum,1210,1750,0.45,LR,1791,0.48,LR,1643,0.36,LR
sp8207,Toxicodendron grandiflorum var. longipes,572,603,0.05,LR,570,0,LR,533,-0.07,LR
sp8208,Toxicodendron griffithii,637,528,-0.17,LR,335,-0.47,VU,419,-0.34,VU
sp8209,Toxicodendron griffithii var. barbatum,36,72,1,LR,53,0.47,LR,46,0.28,LR
sp8210,Toxicodendron griffithii var. microcarpum,297,392,0.32,LR,337,0.13,LR,569,0.92,LR
sp8211,Toxicodendron hookeri var. microcarpum,81,0,-1,EX,0,-1,EX,0,-1,EX
sp8212,Toxicodendron radicans ssp. hispidum,822,1065,0.3,LR,892,0.09,LR,683,-0.17,LR
sp8213,Toxicodendron succedaneum,4962,5499,0.11,LR,5532,0.11,LR,5004,0.01,LR
sp8214,Toxicodendron succedaneum var. kiangsiense,95,153,0.61,LR,79,-0.17,LR,52,-0.45,VU
sp8215,Toxicodendron sylvestre,3588,4137,0.15,LR,4104,0.14,LR,3484,-0.03,LR
sp8216,Toxicodendron trichocarpum,1223,597,-0.51,EN,211,-0.83,CE,86,-0.93,CE
sp8217,Toxicodendron vernicifluum,4638,4334,-0.07,LR,3976,-0.14,LR,2916,-0.37,VU
sp8218,Toxicodendron wallichii,916,1588,0.73,LR,1552,0.69,LR,1065,0.16,LR
sp8219,Toxicodendron wallichii var. microcarpum,987,2037,1.06,LR,2016,1.04,LR,1805,0.83,LR
sp8220,Toxicodendron yunnanense,245,52,-0.79,EN,116,-0.53,EN,80,-0.67,EN
sp8221,Toxocarpus aurantiacus,39,73,0.87,LR,57,0.46,LR,0,-1,EX
sp8222,Toxocarpus fuscus,872,1403,0.61,LR,1597,0.83,LR,2128,1.44,LR
sp8223,Toxocarpus himalensis,1156,1573,0.36,LR,1900,0.64,LR,1833,0.59,LR
sp8224,Toxocarpus paucinervius,223,178,-0.2,LR,158,-0.29,LR,529,1.37,LR
sp8225,Toxocarpus villosus,1973,2684,0.36,LR,3216,0.63,LR,4054,1.05,LR
sp8226,Toxocarpus wangianus,371,933,1.51,LR,847,1.28,LR,821,1.21,LR
sp8227,Toxocarpus wightianus,1288,1411,0.1,LR,1739,0.35,LR,2213,0.72,LR
sp8228,Trachelospermum asiaticum,3307,4106,0.24,LR,4200,0.27,LR,3830,0.16,LR
sp8229,Trachelospermum axillare,3592,2407,-0.33,VU,1655,-0.54,EN,1459,-0.59,EN
sp8230,Trachelospermum bodinieri,3263,3864,0.18,LR,3715,0.14,LR,3299,0.01,LR
sp8231,Trachelospermum brevistylum,2093,1938,-0.07,LR,1694,-0.19,LR,936,-0.55,EN
sp8232,Trachelospermum dunnii,1415,722,-0.49,VU,376,-0.73,EN,1030,-0.27,LR
sp8233,Trachelospermum jasminoides,5210,5446,0.05,LR,5396,0.04,LR,4906,-0.06,LR
sp8234,Trachycarpus fortunei,4686,4501,-0.04,LR,4251,-0.09,LR,4619,-0.01,LR
sp8235,Trachycarpus nana,228,80,-0.65,EN,63,-0.72,EN,19,-0.92,CE
sp8236,Trailliaedoxa gracilis,229,240,0.05,LR,220,-0.04,LR,144,-0.37,VU
sp8237,Trema angustifolia,1784,2093,0.17,LR,2223,0.25,LR,2361,0.32,LR
sp8238,Trema cannabina,2762,3472,0.26,LR,3317,0.2,LR,3255,0.18,LR
sp8239,Trema cannabina var. dielsiana,2066,2614,0.27,LR,2097,0.02,LR,1240,-0.4,VU
sp8240,Trema levigata,1442,2179,0.51,LR,2382,0.65,LR,2292,0.59,LR
sp8241,Trema nitida,1948,1712,-0.12,LR,1571,-0.19,LR,1897,-0.03,LR
sp8242,Trema orientalis,2775,3115,0.12,LR,3149,0.13,LR,2356,-0.15,LR
sp8243,Trema tomentosa,3475,4650,0.34,LR,4765,0.37,LR,4480,0.29,LR
sp8244,Trevesia palmata,997,1448,0.45,LR,1372,0.38,LR,1263,0.27,LR
sp8245,Trevia nudiflora,268,665,1.48,LR,829,2.09,LR,1044,2.9,LR
sp8246,Triadica cochinchinensis,2581,3161,0.22,LR,2678,0.04,LR,2612,0.01,LR
sp8247,Triadica rotundifolia,1364,1320,-0.03,LR,1329,-0.03,LR,1457,0.07,LR
sp8248,Triadica sebifera,3224,4162,0.29,LR,4317,0.34,LR,4652,0.44,LR
sp8249,Tridynamia megalantha,486,135,-0.72,EN,193,-0.6,EN,670,0.38,LR
sp8250,Tridynamia sinensis,2040,1998,-0.02,LR,1668,-0.18,LR,2250,0.1,LR
sp8251,Tridynamia sinensis var. delavayi,1946,2828,0.45,LR,3178,0.63,LR,3272,0.68,LR
sp8252,Trifidacanthus unifoliolatus,58,17,-0.71,EN,41,-0.29,LR,58,0,LR
sp8253,Trigonostemon bonianus,139,451,2.24,LR,392,1.82,LR,623,3.48,LR
sp8254,Trigonostemon chinensis,234,351,0.5,LR,416,0.78,LR,758,2.24,LR
sp8255,Trigonostemon flavidus,50,15,-0.7,EN,18,-0.64,EN,27,-0.46,VU
sp8256,Trigonostemon fragilis,78,20,-0.74,EN,26,-0.67,EN,189,1.42,LR
sp8257,Trigonostemon thyrsoideus,534,935,0.75,LR,965,0.81,LR,1242,1.33,LR
sp8258,Tripterygium wilfordii,4363,6075,0.39,LR,5354,0.23,LR,4246,-0.03,LR
sp8259,Tristellateia australasiae,62,82,0.32,LR,77,0.24,LR,76,0.23,LR
sp8260,Trochodendron aralioides,48,57,0.19,LR,54,0.13,LR,50,0.04,LR
sp8261,Tsoongia axillariflora,217,32,-0.85,CE,54,-0.75,EN,79,-0.64,EN
sp8262,Tsuga chinensis,2754,3832,0.39,LR,3751,0.36,LR,2401,-0.13,LR
sp8263,Tsuga chinensis var. forrestii,262,569,1.17,LR,524,1,LR,544,1.08,LR
sp8264,Tsuga dumosa,1548,2771,0.79,LR,2936,0.9,LR,2227,0.44,LR
sp8265,Tsuga longibracteata,961,1135,0.18,LR,1081,0.12,LR,440,-0.54,EN
sp8266,Tsuga oblongisquamata,332,202,-0.39,VU,205,-0.38,VU,92,-0.72,EN
sp8267,Tupidanthus calyptratus,426,560,0.31,LR,564,0.32,LR,403,-0.05,LR
sp8268,Turpinia affinis,2270,2384,0.05,LR,2078,-0.08,LR,1982,-0.13,LR
sp8269,Turpinia arguta,2511,2738,0.09,LR,2614,0.04,LR,2377,-0.05,LR
sp8270,Turpinia arguta var. pubescens,1408,1729,0.23,LR,1339,-0.05,LR,1210,-0.14,LR
sp8271,Turpinia cochinchinensis,699,1035,0.48,LR,846,0.21,LR,734,0.05,LR
sp8272,Turpinia indochinensis,280,452,0.61,LR,554,0.98,LR,597,1.13,LR
sp8273,Turpinia macrosperma,133,705,4.3,LR,673,4.06,LR,248,0.86,LR
sp8274,Turpinia montana,2419,2213,-0.09,LR,1835,-0.24,LR,2302,-0.05,LR
sp8275,Turpinia pomifera,1639,2594,0.58,LR,2773,0.69,LR,3176,0.94,LR
sp8276,Turpinia pomifera var. minor,748,870,0.16,LR,454,-0.39,VU,333,-0.55,EN
sp8277,Turpinia robusta,53,121,1.28,LR,141,1.66,LR,65,0.23,LR
sp8278,Turpinia simplicifolia,174,100,-0.43,VU,61,-0.65,EN,184,0.06,LR
sp8279,Turraea pubescens,149,521,2.5,LR,611,3.1,LR,665,3.46,LR
sp8280,Tylophora arenicola,699,849,0.21,LR,982,0.4,LR,1037,0.48,LR
sp8281,Tylophora augustiniana,25,4,-0.84,CE,4,-0.84,CE,120,3.8,LR
sp8282,Tylophora brownii,62,15,-0.76,EN,16,-0.74,EN,40,-0.35,VU
sp8283,Tylophora cycleoides,111,53,-0.52,EN,66,-0.41,VU,84,-0.24,LR
sp8284,Tylophora glabra,548,801,0.46,LR,939,0.71,LR,1117,1.04,LR
sp8285,Tylophora hui,149,115,-0.23,LR,56,-0.62,EN,95,-0.36,VU
sp8286,Tylophora insulana,73,82,0.12,LR,77,0.05,LR,74,0.01,LR
sp8287,Tylophora kerrii,971,1556,0.6,LR,1908,0.96,LR,2366,1.44,LR
sp8288,Tylophora koi,1460,1868,0.28,LR,2274,0.56,LR,2434,0.67,LR
sp8289,Tylophora leptantha,227,54,-0.76,EN,199,-0.12,LR,34,-0.85,CE
sp8290,Tylophora nana,119,201,0.69,LR,246,1.07,LR,191,0.61,LR
sp8291,Tylophora ovata,2193,2519,0.15,LR,2507,0.14,LR,3118,0.42,LR
sp8292,Ulmus androssowii var. subhirsuta,1253,1587,0.27,LR,1455,0.16,LR,1196,-0.05,LR
sp8293,Ulmus bergmanniana,1836,2461,0.34,LR,2216,0.21,LR,1066,-0.42,VU
sp8294,Ulmus bergmanniana var. lasiophylla,919,1991,1.17,LR,1953,1.13,LR,1120,0.22,LR
sp8295,Ulmus castaneifolia,1771,1761,-0.01,LR,1309,-0.26,LR,535,-0.7,EN
sp8296,Ulmus changii,1664,2256,0.36,LR,1685,0.01,LR,914,-0.45,VU
sp8297,Ulmus changii var. kunmingensis,70,333,3.76,LR,357,4.1,LR,220,2.14,LR
sp8298,Ulmus davidiana,2476,3383,0.37,LR,3453,0.39,LR,3372,0.36,LR
sp8299,Ulmus davidiana var. japonica,809,1086,0.34,LR,903,0.12,LR,495,-0.39,VU
sp8300,Ulmus elongata,177,400,1.26,LR,337,0.9,LR,175,-0.01,LR
sp8301,Ulmus glaucescens,2681,3523,0.31,LR,3647,0.36,LR,3575,0.33,LR
sp8302,Ulmus laciniata,2588,4347,0.68,LR,4063,0.57,LR,3262,0.26,LR
sp8303,Ulmus lamellosa,531,635,0.2,LR,634,0.19,LR,843,0.59,LR
sp8304,Ulmus lanceifolia,895,1294,0.45,LR,1308,0.46,LR,1304,0.46,LR
sp8305,Ulmus macrocarpa,3183,3955,0.24,LR,2996,-0.06,LR,1985,-0.38,VU
sp8306,Ulmus microcarpa,49,0,-1,EX,0,-1,EX,0,-1,EX
sp8307,Ulmus parvifolia,4760,5192,0.09,LR,5059,0.06,LR,4394,-0.08,LR
sp8308,Ulmus pumila,8147,7855,-0.04,LR,7455,-0.08,LR,6772,-0.17,LR
sp8309,Ulmus szechuanica,263,307,0.17,LR,174,-0.34,VU,97,-0.63,EN
sp8310,Uncaria hirsuta,982,216,-0.78,EN,378,-0.62,EN,201,-0.8,CE
sp8311,Uncaria homomalla,597,1039,0.74,LR,1183,0.98,LR,1507,1.52,LR
sp8312,Uncaria laevigata,459,727,0.58,LR,605,0.32,LR,555,0.21,LR
sp8313,Uncaria lancifolia,420,768,0.83,LR,619,0.47,LR,348,-0.17,LR
sp8314,Uncaria macrophylla,709,674,-0.05,LR,916,0.29,LR,1103,0.56,LR
sp8315,Uncaria rhynchophylla,2572,1846,-0.28,LR,1320,-0.49,VU,747,-0.71,EN
sp8316,Uncaria rhynchophylloides,457,9,-0.98,CE,17,-0.96,CE,1,-1,EX
sp8317,Uncaria scandens,1339,2336,0.74,LR,2549,0.9,LR,2344,0.75,LR
sp8318,Uncaria sessilifructus,1083,1193,0.1,LR,1259,0.16,LR,1583,0.46,LR
sp8319,Uncaria sinensis,1599,1687,0.06,LR,1437,-0.1,LR,669,-0.58,EN
sp8320,Uncaria yunnanensis,36,107,1.97,LR,101,1.81,LR,39,0.08,LR
sp8321,Uraria cochinchinensis,30,3,-0.9,CE,1,-0.97,CE,22,-0.27,LR
sp8322,Uraria cordifolia,420,588,0.4,LR,603,0.44,LR,602,0.43,LR
sp8323,Uraria crinita,1804,2431,0.35,LR,2836,0.57,LR,3252,0.8,LR
sp8324,Uraria lacei,570,382,-0.33,VU,324,-0.43,VU,720,0.26,LR
sp8325,Uraria lagopodioides,96,252,1.63,LR,337,2.51,LR,163,0.7,LR
sp8326,Uraria neglecta,911,1421,0.56,LR,1327,0.46,LR,759,-0.17,LR
sp8327,Uraria picta,1122,1681,0.5,LR,1985,0.77,LR,2115,0.89,LR
sp8328,Uraria rufescens,421,1028,1.44,LR,1298,2.08,LR,1678,2.99,LR
sp8329,Uraria sinensis,2259,2344,0.04,LR,2678,0.19,LR,2477,0.1,LR
sp8330,Urceola huaitingii,1001,449,-0.55,EN,749,-0.25,LR,438,-0.56,EN
sp8331,Urceola linearicarpa,94,217,1.31,LR,192,1.04,LR,160,0.7,LR
sp8332,Urceola micrantha,2360,3404,0.44,LR,3587,0.52,LR,3903,0.65,LR
sp8333,Urceola napeensis,49,18,-0.63,EN,20,-0.59,EN,31,-0.37,VU
sp8334,Urceola quintaretii,580,146,-0.75,EN,207,-0.64,EN,450,-0.22,LR
sp8335,Urceola rosea,2733,4285,0.57,LR,4809,0.76,LR,5203,0.9,LR
sp8336,Urceola tournieri,231,437,0.89,LR,435,0.88,LR,368,0.59,LR
sp8337,Urena procumbens,2518,3040,0.21,LR,2821,0.12,LR,3056,0.21,LR
sp8338,Urobotrya latisquama,197,178,-0.1,LR,183,-0.07,LR,751,2.81,LR
sp8339,Urophyllum chinense,799,549,-0.31,VU,514,-0.36,VU,525,-0.34,VU
sp8340,Urophyllum tsaianum,82,112,0.37,LR,112,0.37,LR,381,3.65,LR
sp8341,Uvaria boniana,1185,1223,0.03,LR,1330,0.12,LR,1538,0.3,LR
sp8342,Uvaria calamistrata,536,788,0.47,LR,971,0.81,LR,1155,1.15,LR
sp8343,Uvaria grandiflora,782,1098,0.4,LR,1261,0.61,LR,1396,0.79,LR
sp8344,Uvaria kurzii,369,475,0.29,LR,358,-0.03,LR,479,0.3,LR
sp8345,Uvaria kweichowensis,285,72,-0.75,EN,143,-0.5,EN,595,1.09,LR
sp8346,Uvaria macrophylla,1707,2362,0.38,LR,2693,0.58,LR,3018,0.77,LR
sp8347,Uvaria rufa,245,360,0.47,LR,336,0.37,LR,324,0.32,LR
sp8348,Uvaria tonkinensis,359,237,-0.34,VU,243,-0.32,VU,1011,1.82,LR
sp8349,Vaccinium ardisioides,174,263,0.51,LR,378,1.17,LR,305,0.75,LR
sp8350,Vaccinium brachybotrys,706,390,-0.45,VU,538,-0.24,LR,661,-0.06,LR
sp8351,Vaccinium bracteatum,3381,3315,-0.02,LR,2775,-0.18,LR,1797,-0.47,VU
sp8352,Vaccinium bracteatum var. chinense,167,331,0.98,LR,209,0.25,LR,71,-0.57,EN
sp8353,Vaccinium bullatum,267,273,0.02,LR,275,0.03,LR,505,0.89,LR
sp8354,Vaccinium carlesii,2181,2807,0.29,LR,2626,0.2,LR,2045,-0.06,LR
sp8355,Vaccinium chaetothrix,200,530,1.65,LR,480,1.4,LR,113,-0.44,VU
sp8356,Vaccinium delavayi,1084,383,-0.65,EN,415,-0.62,EN,693,-0.36,VU
sp8357,Vaccinium dendrocharis,816,1844,1.26,LR,1775,1.18,LR,1146,0.4,LR
sp8358,Vaccinium duclouxii,1223,1630,0.33,LR,1614,0.32,LR,1713,0.4,LR
sp8359,Vaccinium duclouxii var. hirticaule,89,8,-0.91,CE,11,-0.88,CE,113,0.27,LR
sp8360,Vaccinium duclouxii var. pubipes,153,101,-0.34,VU,100,-0.35,VU,25,-0.84,CE
sp8361,Vaccinium dunalianum,1698,2086,0.23,LR,2120,0.25,LR,1868,0.1,LR
sp8362,Vaccinium dunalianum var. megaphyllum,173,384,1.22,LR,296,0.71,LR,284,0.64,LR
sp8363,Vaccinium dunalianum var. urophyllum,1408,1808,0.28,LR,1887,0.34,LR,1293,-0.08,LR
sp8364,Vaccinium dunnianum,102,35,-0.66,EN,3,-0.97,CE,176,0.73,LR
sp8365,Vaccinium emarginatum,39,58,0.49,LR,50,0.28,LR,46,0.18,LR
sp8366,Vaccinium exaristatum,770,959,0.25,LR,866,0.12,LR,881,0.14,LR
sp8367,Vaccinium foetidissimum,323,178,-0.45,VU,43,-0.87,CE,7,-0.98,CE
sp8368,Vaccinium fragile,1652,1902,0.15,LR,1899,0.15,LR,1744,0.06,LR
sp8369,Vaccinium fragile var. mekongense,176,232,0.32,LR,210,0.19,LR,300,0.7,LR
sp8370,Vaccinium gaultheriifolium,504,1525,2.03,LR,1415,1.81,LR,1100,1.18,LR
sp8371,Vaccinium glaucoalbum,342,895,1.62,LR,834,1.44,LR,210,-0.39,VU
sp8372,Vaccinium guangdongense,353,643,0.82,LR,530,0.5,LR,117,-0.67,EN
sp8373,Vaccinium harmandianum,450,1042,1.32,LR,1010,1.24,LR,696,0.55,LR
sp8374,Vaccinium henryi,1925,2421,0.26,LR,1991,0.03,LR,993,-0.48,VU
sp8375,Vaccinium iteophyllum,3539,3600,0.02,LR,3441,-0.03,LR,3386,-0.04,LR
sp8376,Vaccinium iteophyllum var. glandulosum,208,5,-0.98,CE,5,-0.98,CE,15,-0.93,CE
sp8377,Vaccinium japonicum var. sinicum,1633,1865,0.14,LR,1160,-0.29,LR,497,-0.7,EN
sp8378,Vaccinium kachinense,53,54,0.02,LR,25,-0.53,EN,6,-0.89,CE
sp8379,Vaccinium kingdon-wardii,38,0,-1,EX,0,-1,EX,0,-1,EX
sp8380,Vaccinium koreanum,34,5,-0.85,CE,3,-0.91,CE,0,-1,EX
sp8381,Vaccinium leucobotrys,452,1194,1.64,LR,1205,1.67,LR,998,1.21,LR
sp8382,Vaccinium longicaudatum,347,339,-0.02,LR,111,-0.68,EN,261,-0.25,LR
sp8383,Vaccinium mandarinorum,1585,1181,-0.25,LR,1166,-0.26,LR,1185,-0.25,LR
sp8384,Vaccinium microcarpum,691,958,0.39,LR,854,0.24,LR,483,-0.3,VU
sp8385,Vaccinium modestum,607,1354,1.23,LR,1331,1.19,LR,1155,0.9,LR
sp8386,Vaccinium moupinense,453,1257,1.77,LR,1190,1.63,LR,928,1.05,LR
sp8387,Vaccinium myrtillus,24,21,-0.13,LR,7,-0.71,EN,0,-1,EX
sp8388,Vaccinium nummularia,315,1069,2.39,LR,1073,2.41,LR,566,0.8,LR
sp8389,Vaccinium oxycoccus,133,316,1.38,LR,264,0.98,LR,130,-0.02,LR
sp8390,Vaccinium papulosum,139,394,1.83,LR,345,1.48,LR,172,0.24,LR
sp8391,Vaccinium petelotii,31,0,-1,EX,0,-1,EX,3,-0.9,CE
sp8392,Vaccinium podocarpoideum,40,0,-1,EX,0,-1,EX,0,-1,EX
sp8393,Vaccinium pseudobullatum,49,0,-1,EX,0,-1,EX,65,0.33,LR
sp8394,Vaccinium pseudorobustum,72,21,-0.71,EN,8,-0.89,CE,16,-0.78,EN
sp8395,Vaccinium pseudotonkinense,48,0,-1,EX,0,-1,EX,24,-0.5,EN
sp8396,Vaccinium pubicalyx,1521,616,-0.6,EN,648,-0.57,EN,1025,-0.33,VU
sp8397,Vaccinium pubicalyx var. leucocalyx,204,106,-0.48,VU,10,-0.95,CE,4,-0.98,CE
sp8398,Vaccinium randaiense,500,310,-0.38,VU,440,-0.12,LR,175,-0.65,EN
sp8399,Vaccinium sikkimense,568,837,0.47,LR,766,0.35,LR,256,-0.55,EN
sp8400,Vaccinium sinicum,431,167,-0.61,EN,88,-0.8,CE,13,-0.97,CE
sp8401,Vaccinium subfalcatum,250,64,-0.74,EN,169,-0.32,VU,226,-0.1,LR
sp8402,Vaccinium supracostatum,244,2,-0.99,CE,3,-0.99,CE,303,0.24,LR
sp8403,Vaccinium trichocladum,1229,1396,0.14,LR,1163,-0.05,LR,565,-0.54,EN
sp8404,Vaccinium uliginosum,479,52,-0.89,CE,24,-0.95,CE,17,-0.96,CE
sp8405,Vaccinium urceolatum,600,1328,1.21,LR,1379,1.3,LR,1186,0.98,LR
sp8406,Vaccinium vitis-idaea,1229,1901,0.55,LR,1487,0.21,LR,484,-0.61,EN
sp8407,Vallaris indecora,1136,1231,0.08,LR,1475,0.3,LR,1406,0.24,LR
sp8408,Vallaris solanacea,22,16,-0.27,LR,23,0.05,LR,42,0.91,LR
sp8409,Vatica guangxiensis,62,9,-0.85,CE,2,-0.97,CE,149,1.4,LR
sp8410,Vatica mangachapoi,46,11,-0.76,EN,13,-0.72,EN,31,-0.33,VU
sp8411,Ventilago calyculata,785,1011,0.29,LR,978,0.25,LR,704,-0.1,LR
sp8412,Ventilago calyculata var. trichoclada,62,10,-0.84,CE,73,0.18,LR,307,3.95,LR
sp8413,Ventilago elegans,44,74,0.68,LR,68,0.55,LR,64,0.45,LR
